set_bonus_buff,set_name,quality,armor_group,localized_name,localized_description,localized_tooltip,effects_from_xml
buffPreacherSetBonus,Preacher,6,groupPreacher,,A Saint's comfort and security.\nReduces the chance of critical injuries and infections by {cvar(.armorPreacherFSBDisplay01:0)}%.\nCritical Injuries heal {cvar(.armorPreacherFSBDisplay02:0)}% faster.\nYour passive healing is increased by 1 every {cvar(.armorPreacherFSBDisplay03:0)} seconds.,,"passive_effect(name=BuffResistance, operation=base_add, value=.4, tags=buffInfectionCatch,buffFatiguedTrigger,buffArmSprainedCHTrigger,buffLegSprainedCHTrigger,buffAbrasionCatch,buffLaceration,buffInjuryStunned01CHTrigger,buffInjuryBleedingTwo,buffInjuryBleedingBarbedWire) | passive_effect(name=HealthChangeOT, operation=base_add, value=.2) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorPreacherFSBDisplay01, operation=set, value=40) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorPreacherFSBDisplay01, operation=set, value=40) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorPreacherFSBDisplay02, operation=set, value=100) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorPreacherFSBDisplay02, operation=set, value=100) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=$raiderCritNaturalHealing, operation=set, value=1) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=$raiderCritNaturalHealing, operation=set, value=1) | triggered_effect(trigger=onSelfBuffRemove, action=ModifyCVar, cvar=$raiderCritNaturalHealing, operation=set, value=0) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorPreacherFSBDisplay03, operation=set, value=5) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorPreacherFSBDisplay03, operation=set, value=5) | triggered_effect(trigger=onSelfBuffRemove, action=RemoveCVar, cvar=.armorPreacherFSBDisplay01,.armorPreacherFSBDisplay02,armorPreacherFSBDisplay03)"
buffRaiderSetBonus,Raider,1,groupRaider,,"Raiders wear protective armor giving them a natural resistance to damage, reducing the effectiveness of attacks against them.\nReduces the chance of critical injuries by {cvar(.armorRaiderFSBDisplay:0)}%.\nIncrease max hp and stamina by {cvar(.armorRaiderFSBDisplay:0)}.",,"passive_effect(name=BuffResistance, operation=base_add, value=.5, tags=buffFatiguedTrigger,buffArmSprainedCHTrigger,buffLegSprainedCHTrigger,buffAbrasionCatch,buffLaceration,buffInfectionCatch,buffInjuryStunned01CHTrigger,buffInjuryBleedingTwo,buffInjuryBleedingBarbedWire) | passive_effect(name=HealthMax, operation=base_add, value=4) | passive_effect(name=StaminaMax, operation=base_add, value=4) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorRaiderFSBDisplay, operation=set, value=5) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorRaiderFSBDisplay, operation=set, value=5) | triggered_effect(trigger=onSelfBuffRemove, action=RemoveCVar, cvar=.armorRaiderFSBDisplay)"
buffRaiderSetBonus,Raider,2,groupRaider,,"Raiders wear protective armor giving them a natural resistance to damage, reducing the effectiveness of attacks against them.\nReduces the chance of critical injuries by {cvar(.armorRaiderFSBDisplay:0)}%.\nIncrease max hp and stamina by {cvar(.armorRaiderFSBDisplay:0)}.",,"passive_effect(name=BuffResistance, operation=base_add, value=.1, tags=buffFatiguedTrigger,buffArmSprainedCHTrigger,buffLegSprainedCHTrigger,buffAbrasionCatch,buffLaceration,buffInfectionCatch,buffInjuryStunned01CHTrigger,buffInjuryBleedingTwo,buffInjuryBleedingBarbedWire) | passive_effect(name=HealthMax, operation=base_add, value=10) | passive_effect(name=StaminaMax, operation=base_add, value=10) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorRaiderFSBDisplay, operation=set, value=10) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorRaiderFSBDisplay, operation=set, value=10) | triggered_effect(trigger=onSelfBuffRemove, action=RemoveCVar, cvar=.armorRaiderFSBDisplay)"
buffRaiderSetBonus,Raider,3,groupRaider,,"Raiders wear protective armor giving them a natural resistance to damage, reducing the effectiveness of attacks against them.\nReduces the chance of critical injuries by {cvar(.armorRaiderFSBDisplay:0)}%.\nIncrease max hp and stamina by {cvar(.armorRaiderFSBDisplay:0)}.",,"passive_effect(name=BuffResistance, operation=base_add, value=.15, tags=buffFatiguedTrigger,buffArmSprainedCHTrigger,buffLegSprainedCHTrigger,buffAbrasionCatch,buffLaceration,buffInfectionCatch,buffInjuryStunned01CHTrigger,buffInjuryBleedingTwo,buffInjuryBleedingBarbedWire) | passive_effect(name=HealthMax, operation=base_add, value=15) | passive_effect(name=StaminaMax, operation=base_add, value=15) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorRaiderFSBDisplay, operation=set, value=15) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorRaiderFSBDisplay, operation=set, value=15) | triggered_effect(trigger=onSelfBuffRemove, action=RemoveCVar, cvar=.armorRaiderFSBDisplay)"
buffRaiderSetBonus,Raider,4,groupRaider,,"Raiders wear protective armor giving them a natural resistance to damage, reducing the effectiveness of attacks against them.\nReduces the chance of critical injuries by {cvar(.armorRaiderFSBDisplay:0)}%.\nIncrease max hp and stamina by {cvar(.armorRaiderFSBDisplay:0)}.",,"passive_effect(name=BuffResistance, operation=base_add, value=.2, tags=buffFatiguedTrigger,buffArmSprainedCHTrigger,buffLegSprainedCHTrigger,buffAbrasionCatch,buffLaceration,buffInfectionCatch,buffInjuryStunned01CHTrigger,buffInjuryBleedingTwo,buffInjuryBleedingBarbedWire) | passive_effect(name=HealthMax, operation=base_add, value=20) | passive_effect(name=StaminaMax, operation=base_add, value=20) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorRaiderFSBDisplay, operation=set, value=20) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorRaiderFSBDisplay, operation=set, value=20) | triggered_effect(trigger=onSelfBuffRemove, action=RemoveCVar, cvar=.armorRaiderFSBDisplay)"
buffRaiderSetBonus,Raider,5,groupRaider,,"Raiders wear protective armor giving them a natural resistance to damage, reducing the effectiveness of attacks against them.\nReduces the chance of critical injuries by {cvar(.armorRaiderFSBDisplay:0)}%.\nIncrease max hp and stamina by {cvar(.armorRaiderFSBDisplay:0)}.",,"passive_effect(name=BuffResistance, operation=base_add, value=.25, tags=buffFatiguedTrigger,buffArmSprainedCHTrigger,buffLegSprainedCHTrigger,buffAbrasionCatch,buffLaceration,buffInfectionCatch,buffInjuryStunned01CHTrigger,buffInjuryBleedingTwo,buffInjuryBleedingBarbedWire) | passive_effect(name=HealthMax, operation=base_add, value=25) | passive_effect(name=StaminaMax, operation=base_add, value=25) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorRaiderFSBDisplay, operation=set, value=25) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorRaiderFSBDisplay, operation=set, value=25) | triggered_effect(trigger=onSelfBuffRemove, action=RemoveCVar, cvar=.armorRaiderFSBDisplay)"
buffRaiderSetBonus,Raider,6,groupRaider,,"Raiders wear protective armor giving them a natural resistance to damage, reducing the effectiveness of attacks against them.\nReduces the chance of critical injuries by {cvar(.armorRaiderFSBDisplay:0)}%.\nIncrease max hp and stamina by {cvar(.armorRaiderFSBDisplay:0)}.",,"passive_effect(name=BuffResistance, operation=base_add, value=.4, tags=buffFatiguedTrigger,buffArmSprainedCHTrigger,buffLegSprainedCHTrigger,buffAbrasionCatch,buffLaceration,buffInfectionCatch,buffInjuryStunned01CHTrigger,buffInjuryBleedingTwo,buffInjuryBleedingBarbedWire) | passive_effect(name=HealthMax, operation=base_add, value=40) | passive_effect(name=StaminaMax, operation=base_add, value=40) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorRaiderFSBDisplay, operation=set, value=40) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorRaiderFSBDisplay, operation=set, value=40) | triggered_effect(trigger=onSelfBuffRemove, action=RemoveCVar, cvar=.armorRaiderFSBDisplay)"
buffRangerSetBonus,Ranger,1,groupRanger,,"The Ranger's improved archery ability is a result of intensive training, honed muscle memory, and tactical finesse.\nDamage, range, reload speed, projectile velocity and accuracy are all increased by {cvar(.armorRangerFSBDisplay01:0)}% for bows and crossbows.",,"passive_effect(name=ReloadSpeedMultiplier, operation=perc_add, value=.05) | passive_effect(name=DamageFalloffRange, operation=perc_add, value=.05) | passive_effect(name=SpreadDegreesVertical, operation=perc_add, value=-.05) | passive_effect(name=SpreadDegreesHorizontal, operation=perc_add, value=-.05) | passive_effect(name=ProjectileVelocity, operation=perc_add, value=.05) | passive_effect(name=EntityDamage, operation=perc_add, value=.05) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorRangerFSBDisplay01, operation=set, value=5) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorRangerFSBDisplay01, operation=set, value=5) | triggered_effect(trigger=onSelfBuffRemove, action=RemoveCVar, cvar=.armorRangerFSBDisplay01)"
buffRangerSetBonus,Ranger,2,groupRanger,,"The Ranger's improved archery ability is a result of intensive training, honed muscle memory, and tactical finesse.\nDamage, range, reload speed, projectile velocity and accuracy are all increased by {cvar(.armorRangerFSBDisplay01:0)}% for bows and crossbows.",,"passive_effect(name=ReloadSpeedMultiplier, operation=perc_add, value=.1) | passive_effect(name=DamageFalloffRange, operation=perc_add, value=.1) | passive_effect(name=SpreadDegreesVertical, operation=perc_add, value=-.1) | passive_effect(name=SpreadDegreesHorizontal, operation=perc_add, value=-.1) | passive_effect(name=ProjectileVelocity, operation=perc_add, value=.1) | passive_effect(name=EntityDamage, operation=perc_add, value=.1) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorRangerFSBDisplay01, operation=set, value=10) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorRangerFSBDisplay01, operation=set, value=10) | triggered_effect(trigger=onSelfBuffRemove, action=RemoveCVar, cvar=.armorRangerFSBDisplay01)"
buffRangerSetBonus,Ranger,3,groupRanger,,"The Ranger's improved archery ability is a result of intensive training, honed muscle memory, and tactical finesse.\nDamage, range, reload speed, projectile velocity and accuracy are all increased by {cvar(.armorRangerFSBDisplay01:0)}% for bows and crossbows.",,"passive_effect(name=ReloadSpeedMultiplier, operation=perc_add, value=.15) | passive_effect(name=DamageFalloffRange, operation=perc_add, value=.15) | passive_effect(name=SpreadDegreesVertical, operation=perc_add, value=-.15) | passive_effect(name=SpreadDegreesHorizontal, operation=perc_add, value=-.15) | passive_effect(name=ProjectileVelocity, operation=perc_add, value=.15) | passive_effect(name=EntityDamage, operation=perc_add, value=.15) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorRangerFSBDisplay01, operation=set, value=15) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorRangerFSBDisplay01, operation=set, value=15) | triggered_effect(trigger=onSelfBuffRemove, action=RemoveCVar, cvar=.armorRangerFSBDisplay01)"
buffRangerSetBonus,Ranger,4,groupRanger,,"The Ranger's improved archery ability is a result of intensive training, honed muscle memory, and tactical finesse.\nDamage, range, reload speed, projectile velocity and accuracy are all increased by {cvar(.armorRangerFSBDisplay01:0)}% for bows and crossbows.",,"passive_effect(name=ReloadSpeedMultiplier, operation=perc_add, value=.25) | passive_effect(name=DamageFalloffRange, operation=perc_add, value=.25) | passive_effect(name=SpreadDegreesVertical, operation=perc_add, value=-.25) | passive_effect(name=SpreadDegreesHorizontal, operation=perc_add, value=-.25) | passive_effect(name=ProjectileVelocity, operation=perc_add, value=.25) | passive_effect(name=EntityDamage, operation=perc_add, value=.25) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorRangerFSBDisplay01, operation=set, value=25) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorRangerFSBDisplay01, operation=set, value=25) | triggered_effect(trigger=onSelfBuffRemove, action=RemoveCVar, cvar=.armorRangerFSBDisplay01)"
buffRangerSetBonus,Ranger,5,groupRanger,,"The Ranger's improved archery ability is a result of intensive training, honed muscle memory, and tactical finesse.\nDamage, range, reload speed, projectile velocity and accuracy are all increased by {cvar(.armorRangerFSBDisplay01:0)}% for bows and crossbows.",,"passive_effect(name=ReloadSpeedMultiplier, operation=perc_add, value=.35) | passive_effect(name=DamageFalloffRange, operation=perc_add, value=.35) | passive_effect(name=SpreadDegreesVertical, operation=perc_add, value=-.35) | passive_effect(name=SpreadDegreesHorizontal, operation=perc_add, value=-.35) | passive_effect(name=ProjectileVelocity, operation=perc_add, value=.35) | passive_effect(name=EntityDamage, operation=perc_add, value=.35) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorRangerFSBDisplay01, operation=set, value=35) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorRangerFSBDisplay01, operation=set, value=35) | triggered_effect(trigger=onSelfBuffRemove, action=RemoveCVar, cvar=.armorRangerFSBDisplay01)"
buffRangerSetBonus,Ranger,6,groupRanger,,"The Ranger's improved archery ability is a result of intensive training, honed muscle memory, and tactical finesse.\nDamage, range, reload speed, projectile velocity and accuracy are all increased by {cvar(.armorRangerFSBDisplay01:0)}% for bows and crossbows.",,"passive_effect(name=ReloadSpeedMultiplier, operation=perc_add, value=.5) | passive_effect(name=DamageFalloffRange, operation=perc_add, value=.5) | passive_effect(name=SpreadDegreesVertical, operation=perc_add, value=-.5) | passive_effect(name=SpreadDegreesHorizontal, operation=perc_add, value=-.5) | passive_effect(name=ProjectileVelocity, operation=perc_add, value=.5) | passive_effect(name=EntityDamage, operation=perc_add, value=.5) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorRangerFSBDisplay01, operation=set, value=50) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorRangerFSBDisplay01, operation=set, value=50) | triggered_effect(trigger=onSelfBuffRemove, action=RemoveCVar, cvar=.armorRangerFSBDisplay01)"
buffRogueSetBonus,Rogue,1,groupRogue,,Rogues have a natural instinct for locating loot that others might overlook.\nFind {cvar(.armorRogueFSBDisplay01:0)}% more dukes and cash in loot.\nSneaking is {cvar(.armorRogueFSBDisplay02:0)}% better.\nDecreases lockpicking time by {cvar(.armorRogueFSBDisplay03:0)}% and break chance by {cvar(.armorRogueFSBDisplay04:0)}%.,,"passive_effect(name=LightMultiplier, operation=perc_add, value=-.05) | passive_effect(name=NoiseMultiplier, operation=perc_add, value=-.05) | passive_effect(name=CrouchSpeed, operation=perc_add, value=.05) | passive_effect(name=EnemySearchDuration, operation=perc_add, value=.05)"
buffRogueSetBonus,Rogue,1,groupRogue,,Rogues have a natural instinct for locating loot that others might overlook.\nFind {cvar(.armorRogueFSBDisplay01:0)}% more dukes and cash in loot.\nSneaking is {cvar(.armorRogueFSBDisplay02:0)}% better.\nDecreases lockpicking time by {cvar(.armorRogueFSBDisplay03:0)}% and break chance by {cvar(.armorRogueFSBDisplay04:0)}%.,,"passive_effect(name=LootQuantity, operation=perc_add, value=.05, tags=dukes) | passive_effect(name=LockPickTime, operation=perc_add, value=-.05) | passive_effect(name=LockPickBreakChance, operation=perc_add, value=-.05) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorRogueFSBDisplay01, operation=set, value=5) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorRogueFSBDisplay01, operation=set, value=5) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorRogueFSBDisplay02, operation=set, value=5) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorRogueFSBDisplay02, operation=set, value=5) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorRogueFSBDisplay03, operation=set, value=5) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorRogueFSBDisplay03, operation=set, value=5) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorRogueFSBDisplay04, operation=set, value=5) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorRogueFSBDisplay04, operation=set, value=5) | triggered_effect(trigger=onSelfBuffRemove, action=RemoveCVar, cvar=.armorRogueFSBDisplay01,.armorRogueFSBDisplay02,.armorRogueFSBDisplay03,.armorRogueFSBDisplay04)"
buffRogueSetBonus,Rogue,2,groupRogue,,Rogues have a natural instinct for locating loot that others might overlook.\nFind {cvar(.armorRogueFSBDisplay01:0)}% more dukes and cash in loot.\nSneaking is {cvar(.armorRogueFSBDisplay02:0)}% better.\nDecreases lockpicking time by {cvar(.armorRogueFSBDisplay03:0)}% and break chance by {cvar(.armorRogueFSBDisplay04:0)}%.,,"passive_effect(name=LightMultiplier, operation=perc_add, value=-.1) | passive_effect(name=NoiseMultiplier, operation=perc_add, value=-.1) | passive_effect(name=CrouchSpeed, operation=perc_add, value=.1) | passive_effect(name=EnemySearchDuration, operation=perc_add, value=.1)"
buffRogueSetBonus,Rogue,2,groupRogue,,Rogues have a natural instinct for locating loot that others might overlook.\nFind {cvar(.armorRogueFSBDisplay01:0)}% more dukes and cash in loot.\nSneaking is {cvar(.armorRogueFSBDisplay02:0)}% better.\nDecreases lockpicking time by {cvar(.armorRogueFSBDisplay03:0)}% and break chance by {cvar(.armorRogueFSBDisplay04:0)}%.,,"passive_effect(name=LootQuantity, operation=perc_add, value=.1, tags=dukes) | passive_effect(name=LockPickTime, operation=perc_add, value=-.1) | passive_effect(name=LockPickBreakChance, operation=perc_add, value=-.1) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorRogueFSBDisplay01, operation=set, value=10) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorRogueFSBDisplay01, operation=set, value=10) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorRogueFSBDisplay02, operation=set, value=10) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorRogueFSBDisplay02, operation=set, value=10) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorRogueFSBDisplay03, operation=set, value=10) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorRogueFSBDisplay03, operation=set, value=10) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorRogueFSBDisplay04, operation=set, value=10) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorRogueFSBDisplay04, operation=set, value=10) | triggered_effect(trigger=onSelfBuffRemove, action=RemoveCVar, cvar=.armorRogueFSBDisplay01,.armorRogueFSBDisplay02,.armorRogueFSBDisplay03,.armorRogueFSBDisplay04)"
buffRogueSetBonus,Rogue,3,groupRogue,,Rogues have a natural instinct for locating loot that others might overlook.\nFind {cvar(.armorRogueFSBDisplay01:0)}% more dukes and cash in loot.\nSneaking is {cvar(.armorRogueFSBDisplay02:0)}% better.\nDecreases lockpicking time by {cvar(.armorRogueFSBDisplay03:0)}% and break chance by {cvar(.armorRogueFSBDisplay04:0)}%.,,"passive_effect(name=LightMultiplier, operation=perc_add, value=-.15) | passive_effect(name=NoiseMultiplier, operation=perc_add, value=-.15) | passive_effect(name=CrouchSpeed, operation=perc_add, value=.15) | passive_effect(name=EnemySearchDuration, operation=perc_add, value=.15)"
buffRogueSetBonus,Rogue,3,groupRogue,,Rogues have a natural instinct for locating loot that others might overlook.\nFind {cvar(.armorRogueFSBDisplay01:0)}% more dukes and cash in loot.\nSneaking is {cvar(.armorRogueFSBDisplay02:0)}% better.\nDecreases lockpicking time by {cvar(.armorRogueFSBDisplay03:0)}% and break chance by {cvar(.armorRogueFSBDisplay04:0)}%.,,"passive_effect(name=LootQuantity, operation=perc_add, value=.15, tags=dukes) | passive_effect(name=LockPickTime, operation=perc_add, value=-.15) | passive_effect(name=LockPickBreakChance, operation=perc_add, value=-.2) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorRogueFSBDisplay01, operation=set, value=15) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorRogueFSBDisplay01, operation=set, value=15) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorRogueFSBDisplay02, operation=set, value=15) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorRogueFSBDisplay02, operation=set, value=15) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorRogueFSBDisplay03, operation=set, value=15) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorRogueFSBDisplay03, operation=set, value=15) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorRogueFSBDisplay04, operation=set, value=20) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorRogueFSBDisplay04, operation=set, value=20) | triggered_effect(trigger=onSelfBuffRemove, action=RemoveCVar, cvar=.armorRogueFSBDisplay01,.armorRogueFSBDisplay02,.armorRogueFSBDisplay03,.armorRogueFSBDisplay04)"
buffRogueSetBonus,Rogue,4,groupRogue,,Rogues have a natural instinct for locating loot that others might overlook.\nFind {cvar(.armorRogueFSBDisplay01:0)}% more dukes and cash in loot.\nSneaking is {cvar(.armorRogueFSBDisplay02:0)}% better.\nDecreases lockpicking time by {cvar(.armorRogueFSBDisplay03:0)}% and break chance by {cvar(.armorRogueFSBDisplay04:0)}%.,,"passive_effect(name=LightMultiplier, operation=perc_add, value=-.2) | passive_effect(name=NoiseMultiplier, operation=perc_add, value=-.2) | passive_effect(name=CrouchSpeed, operation=perc_add, value=.2) | passive_effect(name=EnemySearchDuration, operation=perc_add, value=.2)"
buffRogueSetBonus,Rogue,4,groupRogue,,Rogues have a natural instinct for locating loot that others might overlook.\nFind {cvar(.armorRogueFSBDisplay01:0)}% more dukes and cash in loot.\nSneaking is {cvar(.armorRogueFSBDisplay02:0)}% better.\nDecreases lockpicking time by {cvar(.armorRogueFSBDisplay03:0)}% and break chance by {cvar(.armorRogueFSBDisplay04:0)}%.,,"passive_effect(name=LootQuantity, operation=perc_add, value=.25, tags=dukes) | passive_effect(name=LockPickTime, operation=perc_add, value=-.20) | passive_effect(name=LockPickBreakChance, operation=perc_add, value=-.35) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorRogueFSBDisplay01, operation=set, value=25) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorRogueFSBDisplay01, operation=set, value=25) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorRogueFSBDisplay02, operation=set, value=2) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorRogueFSBDisplay02, operation=set, value=2) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorRogueFSBDisplay03, operation=set, value=20) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorRogueFSBDisplay03, operation=set, value=20) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorRogueFSBDisplay04, operation=set, value=35) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorRogueFSBDisplay04, operation=set, value=35) | triggered_effect(trigger=onSelfBuffRemove, action=RemoveCVar, cvar=.armorRogueFSBDisplay01,.armorRogueFSBDisplay02,.armorRogueFSBDisplay03,.armorRogueFSBDisplay04)"
buffRogueSetBonus,Rogue,5,groupRogue,,Rogues have a natural instinct for locating loot that others might overlook.\nFind {cvar(.armorRogueFSBDisplay01:0)}% more dukes and cash in loot.\nSneaking is {cvar(.armorRogueFSBDisplay02:0)}% better.\nDecreases lockpicking time by {cvar(.armorRogueFSBDisplay03:0)}% and break chance by {cvar(.armorRogueFSBDisplay04:0)}%.,,"passive_effect(name=LightMultiplier, operation=perc_add, value=-.25) | passive_effect(name=NoiseMultiplier, operation=perc_add, value=-.25) | passive_effect(name=CrouchSpeed, operation=perc_add, value=.25) | passive_effect(name=EnemySearchDuration, operation=perc_add, value=.25)"
buffRogueSetBonus,Rogue,5,groupRogue,,Rogues have a natural instinct for locating loot that others might overlook.\nFind {cvar(.armorRogueFSBDisplay01:0)}% more dukes and cash in loot.\nSneaking is {cvar(.armorRogueFSBDisplay02:0)}% better.\nDecreases lockpicking time by {cvar(.armorRogueFSBDisplay03:0)}% and break chance by {cvar(.armorRogueFSBDisplay04:0)}%.,,"passive_effect(name=LootQuantity, operation=perc_add, value=.35, tags=dukes) | passive_effect(name=LockPickTime, operation=perc_add, value=-.25) | passive_effect(name=LockPickBreakChance, operation=perc_add, value=-.6) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorRogueFSBDisplay01, operation=set, value=35) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorRogueFSBDisplay01, operation=set, value=35) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorRogueFSBDisplay02, operation=set, value=25) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorRogueFSBDisplay02, operation=set, value=25) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorRogueFSBDisplay03, operation=set, value=25) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorRogueFSBDisplay03, operation=set, value=25) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorRogueFSBDisplay04, operation=set, value=60) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorRogueFSBDisplay04, operation=set, value=60) | triggered_effect(trigger=onSelfBuffRemove, action=RemoveCVar, cvar=.armorRogueFSBDisplay01,.armorRogueFSBDisplay02,.armorRogueFSBDisplay03,.armorRogueFSBDisplay04)"
buffRogueSetBonus,Rogue,6,groupRogue,,Rogues have a natural instinct for locating loot that others might overlook.\nFind {cvar(.armorRogueFSBDisplay01:0)}% more dukes and cash in loot.\nSneaking is {cvar(.armorRogueFSBDisplay02:0)}% better.\nDecreases lockpicking time by {cvar(.armorRogueFSBDisplay03:0)}% and break chance by {cvar(.armorRogueFSBDisplay04:0)}%.,,"passive_effect(name=LightMultiplier, operation=perc_add, value=-.4) | passive_effect(name=NoiseMultiplier, operation=perc_add, value=-.4) | passive_effect(name=CrouchSpeed, operation=perc_add, value=.4) | passive_effect(name=EnemySearchDuration, operation=perc_add, value=.4)"
